"carat";"cut";"price"
0,71;"Very Good";2921
0,71;"Very Good";2921
0,65;"Ideal";2921
0,9;"Fair";2921
0,71;"Very Good";2922
0,71;"Very Good";2922
0,68;"Very Good";2922
0,53;"Ideal";2922
0,77;"Ideal";2922
0,72;"Very Good";2923
0,72;"Very Good";2923
0,7;"Very Good";2923
0,75;"Very Good";2923
0,75;"Very Good";2923
0,87;"Ideal";2923
0,71;"Ideal";2923
0,77;"Ideal";2923
0,78;"Ideal";2923
0,75;"Good";2923
0,9;"Premium";2923
0,7;"Ideal";2924
0,8;"Very Good";2925
0,7;"Very Good";2925
0,51;"Very Good";2925
0,71;"Ideal";2925
1,02;"Ideal";2925
1,2;"Premium";2925
0,81;"Good";2926
0,81;"Premium";2926
0,81;"Premium";2926
0,77;"Very Good";2927
0,8;"Ideal";2927
0,9;"Premium";2927
0,7;"Very Good";2928
0,7;"Very Good";2928
0,74;"Very Good";2929
0,8;"Very Good";2929
0,7;"Ideal";2929
0,7;"Ideal";2929
0,71;"Very Good";2930
0,7;"Premium";2930
0,7;"Ideal";2930
0,71;"Ideal";2930
0,71;"Ideal";2930
0,71;"Ideal";2930
0,9;"Very Good";2930
0,9;"Fair";2930
0,71;"Ideal";2930
0,7;"Very Good";2931
0,72;"Very Good";2931
0,72;"Ideal";2931
0,7;"Premium";2932
0,7;"Premium";2932
0,7;"Very Good";2932
0,72;"Very Good";2933
0,59;"Very Good";2933
0,73;"Premium";2933
0,75;"Ideal";2933
0,75;"Good";2933
0,9;"Good";2934
0,71;"Ideal";2934
0,91;"Premium";2935
1,17;"Fair";2935
0,8;"Premium";2935
0,7;"Very Good";2936
0,81;"Very Good";2936
0,74;"Ideal";2936
0,7;"Ideal";2936
0,82;"Ideal";2937
0,76;"Premium";2937
0,76;"Premium";2937
0,95;"Premium";2937
0,71;"Very Good";2938
0,71;"Very Good";2938
0,81;"Ideal";2938
0,73;"Very Good";2939
0,73;"Very Good";2939
0,83;"Very Good";2939
0,77;"Premium";2939
0,8;"Ideal";2939
0,73;"Ideal";2939
0,72;"Ideal";2939
0,75;"Ideal";2939
0,8;"Premium";2939
0,81;"Ideal";2939
0,82;"Premium";2939
0,7;"Good";2940
1,24;"Very Good";2940
0,7;"Very Good";2940
0,7;"Ideal";2940
0,75;"Fair";2940
1;"Good";2940
0,75;"Ideal";2940
0,7;"Ideal";2940
0,79;"Very Good";2941
0,8;"Good";2941
0,81;"Very Good";2942
0,71;"Premium";2942
1,03;"Fair";2942
0,7;"Ideal";2942
0,76;"Premium";2942
1,01;"Fair";2942
0,73;"Ideal";2943
0,72;"Ideal";2943
0,74;"Very Good";2944
0,79;"Ideal";2944
0,57;"Very Good";2945
0,79;"Very Good";2945
0,78;"Very Good";2945
0,85;"Good";2945
0,71;"Very Good";2946
0,71;"Very Good";2946
0,72;"Ideal";2946
0,72;"Ideal";2946
0,77;"Ideal";2946
0,79;"Ideal";2946
0,78;"Very Good";2947
0,76;"Ideal";2947
0,92;"Ideal";2947
0,73;"Premium";2947
0,7;"Ideal";2947
0,7;"Ideal";2947
0,74;"Ideal";2947
0,74;"Ideal";2947
0,73;"Ideal";2947
0,82;"Good";2947
0,9;"Premium";2947
0,73;"Ideal";2948
0,7;"Ideal";2948
0,9;"Premium";2948
0,9;"Fair";2948
0,9;"Premium";2948
0,9;"Ideal";2948
1;"Fair";2948
0,72;"Very Good";2949
0,76;"Ideal";2949
0,77;"Ideal";2949
0,72;"Ideal";2949
0,99;"Fair";2949
0,81;"Very Good";2950
0,71;"Ideal";2950
0,71;"Premium";2950
0,54;"Ideal";2951
0,72;"Very Good";2951
0,81;"Ideal";2951
0,73;"Ideal";2951
0,72;"Ideal";2951
0,7;"Very Good";2952
0,7;"Very Good";2952
0,7;"Very Good";2952
0,7;"Very Good";2952
0,72;"Ideal";2952
0,72;"Ideal";2952
0,7;"Ideal";2952
0,7;"Ideal";2952
0,7;"Ideal";2952
0,74;"Ideal";2952
0,7;"Good";2952
0,8;"Very Good";2953
0,79;"Premium";2953
0,75;"Good";2953
0,71;"Very Good";2954
0,72;"Ideal";2954
0,72;"Premium";2954
0,72;"Premium";2954
0,75;"Ideal";2954
0,82;"Very Good";2954
0,76;"Ideal";2954
0,89;"Premium";2955
0,7;"Very Good";2956
0,74;"Very Good";2956
0,74;"Very Good";2956
0,95;"Good";2956
0,91;"Very Good";2956
0,7;"Ideal";2956
0,71;"Good";2956
0,7;"Premium";2956
0,72;"Ideal";2956
0,72;"Ideal";2956
0,72;"Ideal";2958
0,79;"Ideal";2958
0,72;"Good";2958
0,98;"Fair";2958
0,56;"Very Good";2959
0,7;"Very Good";2959
0,79;"Premium";2959
0,82;"Ideal";2959
0,74;"Fair";2959
0,71;"Very Good";2960
0,7;"Very Good";2960
0,7;"Good";2960
0,7;"Ideal";2960
0,76;"Ideal";2960
0,72;"Ideal";2960
0,64;"Ideal";2960
0,71;"Good";2960
0,74;"Ideal";2960
0,77;"Very Good";2961
0,74;"Ideal";2961
0,72;"Premium";2961
0,73;"Premium";2961
0,73;"Premium";2961
0,63;"Ideal";2961
0,72;"Ideal";2961
0,76;"Ideal";2961
0,71;"Premium";2961
0,75;"Premium";2961
0,96;"Premium";2961
0,63;"Ideal";2962
0,72;"Ideal";2962
0,71;"Ideal";2962
0,82;"Premium";2962
0,71;"Ideal";2963
0,91;"Very Good";2963
0,71;"Very Good";2964
0,71;"Very Good";2964
0,71;"Very Good";2964
0,7;"Good";2964
0,7;"Fair";2964
0,75;"Ideal";2964
0,9;"Fair";2964
0,9;"Good";2964
0,9;"Fair";2964
0,9;"Premium";2964
1;"Fair";2964
1,5;"Fair";2964
1,05;"Premium";2964
0,9;"Fair";2964
0,71;"Ideal";2965
0,71;"Ideal";2965
0,71;"Ideal";2965
0,71;"Ideal";2965
0,7;"Ideal";2965
0,7;"Ideal";2965
0,73;"Very Good";2966
0,85;"Very Good";2966
0,7;"Ideal";2966
0,75;"Ideal";2966
0,82;"Ideal";2966
0,7;"Very Good";2967
0,7;"Very Good";2967
0,86;"Very Good";2967
0,79;"Ideal";2967
0,31;"Premium";558
0,31;"Premium";558
0,31;"Ideal";558
0,3;"Very Good";559
0,31;"Very Good";559
0,31;"Very Good";559
0,31;"Very Good";559
0,24;"Ideal";559
0,24;"Ideal";559
0,24;"Ideal";559
0,24;"Ideal";559
0,24;"Ideal";559
0,32;"Ideal";559
0,32;"Ideal";559
0,24;"Ideal";559
0,24;"Ideal";559
0,24;"Ideal";559
0,24;"Ideal";559
0,24;"Ideal";559
0,32;"Ideal";559
0,32;"Ideal";559
0,25;"Very Good";560
0,25;"Very Good";560
0,25;"Very Good";560
0,27;"Very Good";560
0,32;"Ideal";560
0,36;"Ideal";560
0,41;"Ideal";561
0,32;"Premium";561
0,32;"Ideal";561
0,75;"Very Good";2968
0,92;"Premium";2968
1,13;"Fair";2968
0,71;"Premium";2968
1,06;"Premium";2968
0,9;"Ideal";2968
0,8;"Ideal";2969
0,52;"Premium";2970
0,72;"Very Good";2970
0,7;"Good";2970
0,78;"Premium";2970
0,78;"Ideal";2970
1,04;"Good";2970
0,91;"Fair";2971
0,81;"Very Good";2972
0,76;"Ideal";2972
0,7;"Ideal";2972
0,9;"Very Good";2972
0,81;"Premium";2972
0,9;"Very Good";2973
0,75;"Ideal";2973
0,77;"Ideal";2973
0,7;"Ideal";2973
0,81;"Very Good";2973
0,7;"Good";2973
0,82;"Ideal";2974
0,57;"Ideal";2974
0,9;"Good";2974
1;"Fair";2974
0,71;"Ideal";2974
0,7;"Very Good";2975
0,7;"Premium";2975
0,82;"Very Good";2975
0,8;"Ideal";2975
0,83;"Premium";2975
0,83;"Ideal";2975
0,77;"Premium";2975
0,79;"Ideal";2976
0,72;"Ideal";2976
0,91;"Ideal";2976
0,71;"Very Good";2977
0,81;"Ideal";2977
0,76;"Premium";2977
0,54;"Ideal";2977
0,71;"Ideal";2978
0,7;"Ideal";2978
0,8;"Ideal";2978
0,76;"Ideal";2978
0,72;"Ideal";2979
0,7;"Ideal";2979
0,86;"Premium";2980
0,7;"Ideal";2980
0,7;"Good";2980
0,64;"Good";2980
0,7;"Ideal";2981
0,91;"Premium";2981
0,91;"Ideal";2981
0,9;"Good";2982
0,71;"Ideal";2982
0,9;"Fair";2982
0,71;"Ideal";2982
0,71;"Very Good";2982
0,71;"Premium";2982
0,74;"Ideal";2984
0,9;"Very Good";2984
1;"Premium";2984
0,7;"Very Good";2985
0,75;"Ideal";2985
0,82;"Premium";2985
0,77;"Very Good";2986
0,8;"Ideal";2986
0,82;"Ideal";2986
0,84;"Ideal";2986
0,7;"Ideal";2987
0,74;"Ideal";2987
0,77;"Premium";2988
0,6;"Very Good";2988
1,03;"Very Good";2988
0,76;"Ideal";2988
0,72;"Ideal";2989
0,83;"Premium";2990
0,76;"Very Good";2990
0,72;"Very Good";2990
0,57;"Good";2990
0,75;"Ideal";2991
0,7;"Ideal";2991
0,7;"Very Good";2992
0,75;"Ideal";2992
1,06;"Fair";2992
0,69;"Very Good";2993
0,87;"Very Good";2993
0,75;"Very Good";2993
0,7;"Ideal";2993
0,7;"Ideal";2993
0,75;"Ideal";2993
0,72;"Ideal";2993
1,01;"Fair";2993
0,71;"Very Good";2994
0,71;"Very Good";2994
0,81;"Very Good";2994
1,24;"Premium";2994
0,81;"Premium";2994
0,81;"Premium";2994
0,73;"Ideal";2995
0,7;"Ideal";2995
0,91;"Fair";2996
0,88;"Very Good";2996
0,77;"Ideal";2996
0,74;"Ideal";2997
0,72;"Ideal";2997
0,7;"Ideal";2998
0,72;"Ideal";2998
0,7;"Ideal";2998
1,01;"Fair";2998
0,85;"Fair";2998
0,7;"Very Good";2999
0,73;"Very Good";2999
1,02;"Fair";2999
0,87;"Premium";2999
0,71;"Ideal";2999
0,7;"Premium";2999
0,74;"Premium";2999
0,74;"Premium";2999
0,7;"Premium";2999
0,77;"Ideal";3000
0,93;"Good";3000
0,9;"Premium";3001
0,9;"Very Good";3001
0,9;"Ideal";3001
0,72;"Very Good";3001
0,7;"Premium";3001
0,7;"Good";3001
0,7;"Very Good";3001
0,6;"Ideal";3001
0,75;"Very Good";3002
0,83;"Very Good";3002
0,77;"Very Good";3002
0,71;"Premium";3002
0,89;"Good";3002
0,72;"Good";3002
0,72;"Ideal";3002
0,8;"Premium";3002
0,73;"Fair";3002
0,76;"Ideal";3003
1,01;"Fair";3003
0,65;"Premium";3003
0,81;"Premium";3004
0,81;"Ideal";3004
0,7;"Ideal";3004
0,61;"Ideal";3004
0,78;"Ideal";3004
0,72;"Ideal";3004
0,92;"Premium";3004
0,75;"Very Good";3005
0,55;"Ideal";3005
0,8;"Very Good";3005
0,72;"Ideal";3005
0,73;"Ideal";3005
0,91;"Very Good";3006
0,91;"Very Good";3006
0,71;"Premium";3006
0,71;"Very Good";3006
0,55;"Premium";3006
0,71;"Ideal";3007
0,71;"Ideal";3007
0,7;"Premium";3007
0,71;"Ideal";3007
0,71;"Ideal";3007
0,71;"Ideal";3007
0,71;"Ideal";3007
0,71;"Ideal";3007
0,76;"Ideal";3007
0,91;"Very Good";3007
0,7;"Very Good";3008
0,61;"Ideal";3008
0,7;"Ideal";3008
0,82;"Premium";3008
0,71;"Very Good";3009
0,71;"Very Good";3009
0,71;"Very Good";3009
0,74;"Very Good";3009
0,83;"Ideal";3010
0,83;"Very Good";3010
0,8;"Ideal";3010
0,8;"Ideal";3011
0,73;"Very Good";3011
1;"Very Good";3011
1,2;"Fair";3011
1,2;"Fair";3011
1,2;"Fair";3011
0,61;"Ideal";3011
0,7;"Ideal";3011
0,7;"Ideal";3011
0,7;"Ideal";3011
0,7;"Ideal";3011
0,77;"Ideal";3011
0,75;"Ideal";3011
0,75;"Ideal";3011
1;"Fair";3011
0,78;"Very Good";3012
0,82;"Ideal";3012
0,72;"Ideal";3012
0,72;"Ideal";3012
0,72;"Ideal";3012
0,8;"Very Good";3013
0,75;"Premium";3013
0,71;"Very Good";3013
0,71;"Ideal";3013
0,81;"Ideal";3013
0,81;"Ideal";3013
0,9;"Premium";3013
0,78;"Ideal";3014
0,71;"Ideal";3014
0,73;"Very Good";3014
1,01;"Premium";3014
0,9;"Good";3014
0,84;"Very Good";3015
0,91;"Very Good";3015
0,78;"Ideal";3015
0,81;"Ideal";3015
0,72;"Very Good";3016
0,7;"Premium";3016
0,7;"Ideal";3016
0,9;"Good";3016
0,76;"Ideal";3016
0,96;"Premium";3016
0,9;"Ideal";3016
0,7;"Very Good";3017
0,71;"Very Good";3017
1,12;"Premium";3017
0,7;"Ideal";3017
0,5;"Good";3017
1,12;"Very Good";3017
0,7;"Good";3018
1,03;"Very Good";3018
0,7;"Premium";3018
0,71;"Ideal";3018
0,72;"Ideal";3018
0,7;"Good";3018
1,02;"Very Good";3018
0,77;"Premium";3018
0,7;"Premium";3018
0,93;"Premium";3019
0,78;"Premium";3019
0,71;"Ideal";3020
0,73;"Very Good";3023
0,65;"Ideal";3023
0,85;"Ideal";3023
0,9;"Good";3024
0,9;"Good";3024
0,75;"Premium";3024
0,9;"Very Good";3024
0,9;"Good";3024
0,72;"Premium";3024
0,9;"Fair";3024
0,72;"Premium";3024
0,75;"Good";3024
0,75;"Premium";3024
0,72;"Very Good";3024
0,75;"Premium";3024
0,65;"Very Good";3025
0,7;"Very Good";3026
0,59;"Ideal";3026
0,71;"Ideal";3026
0,83;"Ideal";3027
1,02;"Fair";3027
1;"Fair";3027
1,02;"Premium";3027
0,77;"Good";3027
0,7;"Very Good";3028
0,8;"Ideal";3030
0,74;"Ideal";3030
0,77;"Fair";3031
0,72;"Premium";3032
1,01;"Good";3032
1,01;"Very Good";3032
0,55;"Ideal";3032
0,71;"Very Good";3033
0,73;"Ideal";3033
0,76;"Ideal";3033
0,52;"Ideal";3033
0,7;"Good";3033
0,7;"Very Good";3033
0,7;"Good";3033
0,92;"Fair";3033
0,91;"Premium";3033
0,91;"Ideal";3034
0,91;"Good";3034
0,7;"Ideal";3034
0,72;"Very Good";3035
0,71;"Ideal";3035
0,72;"Ideal";3035
0,78;"Ideal";3035
0,71;"Ideal";3035
0,8;"Very Good";3036
0,74;"Ideal";3036
0,74;"Premium";3036
0,61;"Ideal";3036
0,78;"Ideal";3036
0,7;"Very Good";3037
0,32;"Good";561
0,32;"Premium";561
0,4;"Good";561
0,32;"Premium";561
0,32;"Ideal";561
0,32;"Premium";561
0,32;"Premium";561
0,32;"Very Good";561
0,32;"Good";561
0,32;"Good";561
0,32;"Ideal";561
0,32;"Ideal";561
0,32;"Ideal";561
0,32;"Premium";561
0,32;"Very Good";561
0,32;"Premium";561
0,32;"Good";561
0,32;"Very Good";561
0,32;"Ideal";561
0,32;"Very Good";561
0,32;"Premium";561
0,32;"Very Good";561
0,32;"Ideal";561
0,32;"Premium";561
0,32;"Good";561
0,32;"Very Good";561
0,32;"Premium";561
0,32;"Ideal";561
0,32;"Ideal";561
0,32;"Ideal";561
0,72;"Ideal";3037
0,76;"Ideal";3038
0,7;"Ideal";3038
0,73;"Ideal";3038
0,7;"Very Good";3039
0,7;"Fair";3039
0,77;"Very Good";3040
0,92;"Premium";3040
0,73;"Ideal";3041
0,71;"Ideal";3041
0,71;"Ideal";3041
0,81;"Good";3042
0,71;"Ideal";3042
0,72;"Very Good";3043
0,81;"Premium";3043
0,81;"Ideal";3043
0,77;"Very Good";3044
0,83;"Ideal";3044
0,71;"Very Good";3045
0,71;"Very Good";3045
0,78;"Very Good";3045
0,71;"Very Good";3045
0,72;"Premium";3045
1,14;"Ideal";3045
0,75;"Ideal";3045
0,75;"Very Good";3046
0,7;"Good";3046
0,79;"Very Good";3047
0,73;"Fair";3047
0,91;"Premium";3047
0,91;"Premium";3047
0,93;"Ideal";3047
0,82;"Very Good";3048
0,75;"Very Good";3048
0,72;"Premium";3048
0,72;"Ideal";3048
0,72;"Good";3048
0,72;"Very Good";3048
0,9;"Ideal";3048
0,72;"Premium";3048
0,72;"Premium";3048
0,75;"Ideal";3049
0,66;"Ideal";3049
0,83;"Ideal";3049
0,62;"Very Good";3050
0,8;"Very Good";3050
0,76;"Ideal";3050
0,76;"Ideal";3050
0,82;"Good";3050
0,81;"Ideal";3050
1,02;"Good";3051
0,66;"Very Good";3051
0,7;"Very Good";3052
0,77;"Ideal";3052
0,7;"Very Good";3052
1,03;"Fair";3052
0,7;"Very Good";3053
0,71;"Very Good";3053
0,7;"Very Good";3053
0,71;"Ideal";3053
0,81;"Ideal";3053
0,78;"Ideal";3053
0,75;"Ideal";3053
0,79;"Very Good";3053
0,79;"Premium";3053
0,79;"Premium";3053
0,79;"Ideal";3053
0,7;"Very Good";3054
1,01;"Premium";3054
1,01;"Premium";3054
1,01;"Fair";3054
1,01;"Fair";3054
0,78;"Very Good";3055
0,65;"Very Good";3056
0,61;"Ideal";3056
0,78;"Ideal";3056
0,76;"Ideal";3056
0,9;"Very Good";3057
0,92;"Very Good";3057
0,57;"Ideal";3057
0,76;"Good";3057
0,9;"Good";3057
0,82;"Fair";3057
0,91;"Good";3058
0,79;"Premium";3058
0,91;"Premium";3058
0,72;"Very Good";3059
0,81;"Very Good";3059
0,71;"Very Good";3059
1,03;"Very Good";3060
0,9;"Good";3060
0,74;"Very Good";3061
0,7;"Very Good";3061
0,71;"Very Good";3061
0,9;"Very Good";3061
0,71;"Ideal";3061
0,91;"Good";3061
0,71;"Fair";3062
0,7;"Premium";3062
0,72;"Ideal";3062
0,9;"Fair";3062
0,71;"Premium";3062
0,71;"Premium";3062
0,93;"Premium";3062
0,7;"Very Good";3063
0,7;"Very Good";3063
0,7;"Good";3063
0,71;"Very Good";3064
0,76;"Premium";3064
0,7;"Ideal";3064
0,7;"Ideal";3064
0,8;"Ideal";3064
0,72;"Very Good";3065
0,7;"Ideal";3065
0,65;"Ideal";3065
0,85;"Very Good";3066
0,77;"Ideal";3066
0,71;"Ideal";3066
0,71;"Ideal";3066
0,8;"Ideal";3066
0,8;"Ideal";3066
0,73;"Very Good";3066
0,9;"Good";3067
0,78;"Ideal";3067
0,7;"Very Good";3068
0,7;"Ideal";3068
0,85;"Very Good";3070
0,8;"Very Good";3070
0,8;"Very Good";3070
0,92;"Good";3070
0,8;"Very Good";3071
0,82;"Ideal";3071
0,71;"Good";3072
0,7;"Very Good";3073
0,79;"Very Good";3073
0,7;"Ideal";3073
0,75;"Ideal";3073
0,71;"Ideal";3073
0,62;"Premium";3073
1,03;"Premium";3073
0,7;"Good";3073
0,78;"Very Good";3074
0,9;"Fair";3074
0,77;"Ideal";3074
0,9;"Good";3074
0,72;"Very Good";3075
0,72;"Very Good";3075
0,71;"Very Good";3075
0,7;"Very Good";3075
0,72;"Ideal";3075
0,76;"Ideal";3075
0,76;"Ideal";3075
0,79;"Ideal";3075
0,79;"Very Good";3077
0,79;"Very Good";3077
0,73;"Ideal";3077
0,71;"Fair";3077
0,71;"Premium";3077
0,75;"Good";3078
0,72;"Premium";3078
0,83;"Premium";3078
0,76;"Ideal";3079
0,94;"Good";3079
0,91;"Fair";3079
1;"Very Good";3080
1;"Ideal";3080
1;"Fair";3080
1;"Premium";3080
1;"Premium";3080
0,82;"Premium";3080
0,71;"Ideal";3080
0,71;"Ideal";3080
0,79;"Very Good";3081
0,75;"Ideal";3081
0,79;"Ideal";3081
0,71;"Ideal";3081
0,8;"Very Good";3082
0,91;"Very Good";3082
0,6;"Ideal";3082
0,6;"Ideal";3082
0,7;"Good";3082
0,91;"Very Good";3082
0,71;"Premium";3082
0,86;"Premium";3082
0,8;"Ideal";3082
0,8;"Premium";3082
0,8;"Premium";3082
0,92;"Premium";3083
0,72;"Very Good";3083
1,01;"Premium";3083
0,71;"Very Good";3084
0,72;"Very Good";3084
0,81;"Premium";3084
0,53;"Ideal";3084
0,61;"Ideal";3084
0,85;"Ideal";3084
0,75;"Good";3084
0,9;"Good";3084
0,9;"Very Good";3084
0,9;"Premium";3084
0,9;"Premium";3084
0,9;"Fair";3084
0,9;"Fair";3084
0,9;"Premium";3084
0,81;"Ideal";3084
0,81;"Premium";3084
0,9;"Very Good";3084
1,02;"Fair";3084
0,72;"Ideal";3084
0,75;"Very Good";3085
0,84;"Premium";3086
0,75;"Ideal";3086
0,7;"Good";3087
0,7;"Good";3087
0,91;"Very Good";3087
0,7;"Good";3087
0,76;"Ideal";3087
0,74;"Ideal";3087
1,01;"Good";3088
1,01;"Very Good";3088
0,79;"Premium";3089
0,77;"Ideal";3089
0,73;"Ideal";3089
0,73;"Ideal";3089
0,73;"Ideal";3089
0,73;"Ideal";3089
0,73;"Ideal";3089
0,73;"Ideal";3089
0,71;"Ideal";3090
0,58;"Ideal";3090
0,87;"Ideal";3090
0,71;"Premium";3090
0,72;"Ideal";3091
0,92;"Premium";3091
1,2;"Premium";3091
0,8;"Premium";3091
0,98;"Very Good";3091
0,7;"Very Good";3092
0,7;"Ideal";3092
0,7;"Ideal";3092
0,8;"Very Good";3093
0,7;"Ideal";3093
0,7;"Ideal";3093
0,72;"Ideal";3093
0,71;"Ideal";3095
0,7;"Very Good";3095
0,81;"Very Good";3095
0,94;"Premium";3095
0,9;"Premium";3095
0,71;"Very Good";3096
0,71;"Very Good";3096
0,77;"Good";3096
0,91;"Premium";3096
0,81;"Ideal";3097
0,81;"Premium";3097
0,52;"Ideal";3097
0,53;"Ideal";3097
1,29;"Good";3098
0,9;"Very Good";3099
0,72;"Ideal";3099
0,94;"Premium";3099
0,93;"Ideal";3101
0,74;"Ideal";3101
0,81;"Ideal";3101
0,71;"Premium";3101
0,72;"Very Good";3102
0,9;"Very Good";3102
0,72;"Ideal";3102
0,9;"Ideal";3102
0,83;"Ideal";3103
0,66;"Ideal";3103
0,71;"Ideal";3103
0,78;"Premium";3103
0,81;"Very Good";3104
0,71;"Very Good";3104
0,9;"Fair";3104
0,9;"Fair";3104
0,9;"Ideal";3104
0,7;"Premium";3105
0,78;"Ideal";3105
0,78;"Ideal";3105
0,9;"Very Good";3105
0,9;"Premium";3105
0,9;"Very Good";3105
1,52;"Good";3105
1,52;"Good";3105
0,9;"Ideal";3105
0,9;"Fair";3105
0,75;"Premium";3105
0,7;"Premium";3105
0,9;"Very Good";3105
0,72;"Ideal";3105
0,9;"Premium";3105
0,9;"Good";3105
0,72;"Premium";3105
0,79;"Ideal";3107
0,79;"Good";3107
0,7;"Very Good";3107
0,7;"Ideal";3107
0,7;"Good";3107
0,32;"Good";561
0,32;"Ideal";561
0,32;"Ideal";561
0,32;"Premium";561
0,32;"Premium";561
0,32;"Premium";561
0,32;"Ideal";561
0,32;"Very Good";561
0,32;"Ideal";561
0,32;"Very Good";561
0,32;"Good";561
0,32;"Very Good";561
0,32;"Premium";561
0,32;"Premium";561
0,32;"Very Good";561
0,32;"Premium";561
0,32;"Very Good";561
0,32;"Very Good";561
0,32;"Premium";561
0,32;"Ideal";561
0,32;"Very Good";561
0,32;"Very Good";561
0,32;"Premium";561
0,32;"Premium";561
0,32;"Premium";561
0,32;"Premium";561
0,32;"Premium";561
0,32;"Ideal";561
0,32;"Premium";561
0,32;"Premium";561
0,76;"Premium";3107
0,9;"Good";3107
0,9;"Very Good";3107
0,76;"Premium";3107
0,81;"Premium";3107
0,77;"Ideal";3108
0,74;"Premium";3108
0,75;"Premium";3108
0,7;"Very Good";3109
0,7;"Premium";3109
0,81;"Ideal";3109
1,01;"Good";3110
0,76;"Very Good";3111
1,01;"Good";3111
0,8;"Ideal";3111
0,68;"Very Good";3112
0,91;"Very Good";3112
0,79;"Premium";3112
0,71;"Very Good";3112
0,71;"Very Good";3112
0,71;"Ideal";3112
0,71;"Very Good";3113
0,78;"Very Good";3113
0,82;"Ideal";3113
0,9;"Good";3114
0,9;"Very Good";3114
0,76;"Ideal";3114
0,77;"Ideal";3114
0,9;"Good";3114
0,93;"Ideal";3114
0,86;"Very Good";3115
0,7;"Good";3115
0,9;"Good";3115
0,84;"Premium";3115
0,8;"Good";3116
0,9;"Good";3116
0,9;"Good";3116
0,71;"Ideal";3116
0,92;"Fair";3117
1,08;"Premium";3118
0,85;"Ideal";3118
0,83;"Very Good";3118
1,16;"Fair";3118
0,87;"Ideal";3118
0,9;"Very Good";3119
0,7;"Ideal";3119
0,7;"Ideal";3119
1,02;"Premium";3119
1,02;"Fair";3119
0,91;"Fair";3119
0,75;"Ideal";3120
0,9;"Very Good";3120
0,77;"Ideal";3121
0,76;"Good";3121
0,9;"Premium";3121
0,9;"Very Good";3121
0,9;"Premium";3121
0,86;"Ideal";3121
0,71;"Very Good";3122
0,72;"Ideal";3122
0,72;"Ideal";3122
0,92;"Good";3122
0,9;"Very Good";3123
0,7;"Ideal";3123
0,71;"Ideal";3123
0,71;"Ideal";3123
0,71;"Ideal";3123
0,82;"Ideal";3123
0,77;"Very Good";3124
0,72;"Ideal";3124
0,84;"Very Good";3125
0,83;"Ideal";3125
0,94;"Good";3125
0,9;"Good";3125
0,52;"Ideal";3125
0,93;"Premium";3125
0,57;"Very Good";3126
0,72;"Ideal";3126
0,57;"Ideal";3126
1,13;"Good";3127
0,7;"Very Good";3127
0,7;"Very Good";3127
0,73;"Ideal";3127
0,73;"Ideal";3127
0,73;"Premium";3127
0,71;"Ideal";3128
0,7;"Ideal";3129
0,75;"Very Good";3129
0,75;"Ideal";3129
0,97;"Good";3129
0,74;"Ideal";3130
0,74;"Ideal";3130
0,74;"Ideal";3130
0,74;"Ideal";3130
0,7;"Very Good";3131
0,71;"Very Good";3131
0,82;"Ideal";3131
0,72;"Ideal";3133
0,82;"Ideal";3133
0,74;"Premium";3133
0,94;"Good";3134
0,71;"Ideal";3135
0,71;"Ideal";3135
0,73;"Ideal";3135
0,8;"Very Good";3135
0,81;"Premium";3135
0,7;"Premium";3136
1;"Fair";3136
0,8;"Premium";3136
0,75;"Ideal";3136
1;"Premium";3136
0,71;"Ideal";3136
1;"Fair";3136
1;"Fair";3136
1;"Premium";3136
1;"Ideal";3136
0,8;"Ideal";3137
0,72;"Premium";3137
0,71;"Ideal";3137
0,71;"Ideal";3137
1,01;"Very Good";3137
0,79;"Very Good";3138
0,74;"Very Good";3138
0,72;"Very Good";3139
0,9;"Very Good";3139
0,9;"Good";3139
0,9;"Good";3139
0,9;"Very Good";3139
0,72;"Ideal";3139
0,54;"Ideal";3139
0,73;"Ideal";3140
0,7;"Ideal";3140
0,72;"Good";3140
0,73;"Ideal";3140
1,02;"Premium";3141
1,02;"Very Good";3141
0,9;"Premium";3141
1;"Premium";3142
0,7;"Ideal";3142
1;"Fair";3142
1,02;"Ideal";3142
1;"Premium";3142
1;"Fair";3142
0,68;"Very Good";3143
0,83;"Ideal";3143
0,8;"Very Good";3144
1,21;"Good";3144
0,7;"Very Good";3145
0,71;"Very Good";3145
0,84;"Very Good";3145
0,9;"Premium";3145
0,9;"Very Good";3145
0,7;"Ideal";3145
0,7;"Ideal";3145
0,71;"Ideal";3145
0,7;"Ideal";3145
0,9;"Fair";3145
0,9;"Fair";3145
0,9;"Fair";3145
0,9;"Fair";3145
0,74;"Premium";3145
0,72;"Ideal";3145
0,72;"Good";3145
0,78;"Premium";3145
0,71;"Very Good";3146
0,71;"Ideal";3146
0,92;"Very Good";3146
0,8;"Very Good";3146
0,81;"Ideal";3146
0,78;"Ideal";3146
0,73;"Good";3146
1,06;"Ideal";3146
1;"Fair";3146
0,77;"Ideal";3148
0,7;"Good";3148
0,7;"Good";3148
1,02;"Ideal";3148
0,91;"Good";3149
1,03;"Good";3149
1,03;"Fair";3149
1,03;"Premium";3149
0,94;"Very Good";3150
0,88;"Very Good";3150
0,75;"Ideal";3150
0,75;"Premium";3150
0,72;"Ideal";3151
0,77;"Very Good";3152
0,75;"Ideal";3152
0,83;"Very Good";3153
0,9;"Good";3153
0,8;"Ideal";3153
0,71;"Ideal";3153
